47.5903015137, -122.3351440430
47.5903015137, -122.3349685669
47.5903015137, -122.3348159790
47.5902938843, -122.3344192505
47.5902900696, -122.3341979980
47.5902862549, -122.3339843750
47.5902824402, -122.3335876465
47.5902748108, -122.3332595825
47.5902748108, -122.3332061768
47.5902786255, -122.3328170776
47.5902786255, -122.3324966431
47.5902786255, -122.3323135376
47.5902786255, -122.3318328857
47.5902938843, -122.3299636841
47.5902938843, -122.3297958374
47.5902938843, -122.3296585083
47.5902938843, -122.3294754028
47.5902862549, -122.3291397095
47.5902862549, -122.3290176392
47.5902900696, -122.3286437988
47.5902938843, -122.3283386230
47.5903129578, -122.3282012939
47.5903320312, -122.3281250000
47.5903549194, -122.3280563354
47.5903892517, -122.3279800415
47.5904350281, -122.3279037476
47.5904922485, -122.3278198242
47.5905532837, -122.3277587891
47.5906219482, -122.3276977539
47.5907058716, -122.3276519775
47.5907745361, -122.3276290894
47.5909080505, -122.3276367188
47.5913543701, -122.3276901245
47.5914802551, -122.3276824951
47.5915832520, -122.3276672363
47.5916824341, -122.3276214600
47.5917625427, -122.3275680542
47.5918846130, -122.3274688721
47.5919761658, -122.3273544312
47.5920562744, -122.3272247314
47.5921134949, -122.3270645142
47.5921821594, -122.3268508911
47.5922164917, -122.3266448975
47.5922393799, -122.3264617920
47.5922660828, -122.3263015747
47.5923271179, -122.3258666992
47.5924453735, -122.3253555298
47.5925712585, -122.3247833252
47.5927162170, -122.3241958618
47.5928726196, -122.3236312866
47.5940818787, -122.3193206787
47.5942153931, -122.3188552856
47.5944519043, -122.3180389404
47.5946540833, -122.3173217773
47.5946998596, -122.3171463013
47.5947341919, -122.3170013428
47.5947685242, -122.3168487549
47.5947914124, -122.3167266846
47.5948371887, -122.3164367676
47.5948677063, -122.3161163330
47.5948638916, -122.3157882690
47.5948333740, -122.3154754639
47.5948181152, -122.3153152466
47.5948066711, -122.3152160645
47.5947685242, -122.3150100708
47.5947189331, -122.3147659302
47.5946578979, -122.3145217896
47.5945892334, -122.3143005371
47.5944824219, -122.3140029907
47.5943298340, -122.3136672974
47.5941734314, -122.3134002686
47.5940361023, -122.3132095337
47.5938339233, -122.3129730225
47.5934066772, -122.3126373291
47.5926017761, -122.3120269775
47.5916938782, -122.3113555908
47.5914611816, -122.3111724854
47.5913467407, -122.3110809326
47.5912322998, -122.3109817505
47.5911254883, -122.3108749390
47.5910186768, -122.3107604980
47.5909194946, -122.3106384277
47.5908203125, -122.3105087280
47.5907287598, -122.3103713989
47.5906410217, -122.3102264404
47.5905570984, -122.3100738525
47.5904769897, -122.3099212646
47.5904045105, -122.3097610474
47.5903358459, -122.3095932007
47.5902748108, -122.3094253540
47.5902175903, -122.3092498779
47.5901641846, -122.3090667725
47.5901184082, -122.3088836670
47.5900802612, -122.3087005615
47.5900459290, -122.3085174561
47.5900192261, -122.3083267212
47.5899963379, -122.3081359863
47.5899810791, -122.3079376221
47.5899734497, -122.3077468872
47.5899848938, -122.3064270020
47.5900306702, -122.3039093018
47.5900382996, -122.3033447266
47.5900382996, -122.3032150269
47.5900382996, -122.3025512695
47.5900421143, -122.3020706177
47.5900764465, -122.2971191406
47.5900611877, -122.2934722900
47.5900573730, -122.2926177979
47.5900421143, -122.2885742188
47.5900306702, -122.2882156372
47.5899505615, -122.2863388062
47.5899200439, -122.2857208252
47.5892791748, -122.2566528320
47.5892219543, -122.2546615601
47.5892677307, -122.2532577515
47.5893135071, -122.2528076172
47.5894241333, -122.2521209717
47.5895462036, -122.2515945435
47.5896797180, -122.2511596680
47.5898132324, -122.2507553101
47.5900001526, -122.2502899170
47.5901908875, -122.2498321533
47.5909423828, -122.2482910156
47.5914268494, -122.2472534180
47.5915718079, -122.2468414307
47.5916976929, -122.2464065552
47.5918006897, -122.2459640503
47.5918769836, -122.2455062866
47.5919342041, -122.2450485229
47.5919647217, -122.2445755005
47.5919723511, -122.2441101074
47.5919570923, -122.2436447144
47.5919151306, -122.2431716919
47.5918731689, -122.2428665161
47.5918502808, -122.2427139282
47.5917625427, -122.2422637939
47.5916557312, -122.2418212891
47.5915222168, -122.2414016724
47.5913925171, -122.2410507202
47.5913658142, -122.2409896851
47.5911903381, -122.2406005859
47.5909996033, -122.2402267456
47.5909881592, -122.2402191162
47.5907783508, -122.2398834229
47.5904426575, -122.2393035889
47.5902786255, -122.2389907837
47.5900459290, -122.2385864258
47.5898284912, -122.2381973267
47.5896415710, -122.2378692627
47.5894165039, -122.2374267578
47.5893516541, -122.2372894287
47.5892410278, -122.2370605469
47.5890922546, -122.2367172241
47.5889663696, -122.2364044189
47.5888481140, -122.2360916138
47.5886840820, -122.2356262207
47.5884857178, -122.2350616455
47.5883140564, -122.2345733643
47.5882987976, -122.2345275879
47.5879440308, -122.2335052490
47.5876846313, -122.2327651978
47.5874557495, -122.2321014404
47.5872497559, -122.2315292358
47.5871658325, -122.2312850952
47.5870704651, -122.2310333252
47.5869827271, -122.2307968140
47.5868186951, -122.2304000854
47.5867347717, -122.2302093506
47.5865135193, -122.2297286987
47.5861129761, -122.2288284302
47.5857734680, -122.2281112671
47.5852317810, -122.2268905640
47.5847930908, -122.2258987427
47.5842857361, -122.2247772217
47.5840377808, -122.2241668701
47.5836982727, -122.2233734131
47.5832901001, -122.2224273682
47.5826148987, -122.2208557129
47.5821876526, -122.2198486328
47.5820312500, -122.2195205688
47.5818328857, -122.2191314697
47.5816383362, -122.2187957764
47.5813674927, -122.2184066772
47.5808029175, -122.2175598145
47.5801734924, -122.2166442871
47.5799865723, -122.2163696289
47.5797920227, -122.2160644531
47.5796165466, -122.2157363892
47.5794525146, -122.2154006958
47.5793457031, -122.2151641846
47.5792617798, -122.2149810791
47.5790863037, -122.2145156860
47.5789527893, -122.2141342163
47.5788536072, -122.2137832642
47.5787849426, -122.2135009766
47.5787124634, -122.2131881714
47.5785942078, -122.2125930786
47.5785140991, -122.2121124268
47.5784530640, -122.2117156982
47.5784301758, -122.2115936279
47.5779647827, -122.2081527710
47.5778884888, -122.2076263428
47.5778236389, -122.2071380615
47.5777778625, -122.2067794800
47.5777587891, -122.2065429688
47.5777435303, -122.2063293457
47.5777282715, -122.2061157227
47.5777168274, -122.2058639526
47.5777091980, -122.2055282593
47.5777130127, -122.2052383423
47.5777244568, -122.2049713135
47.5777435303, -122.2046585083
47.5777626038, -122.2044067383
47.5777931213, -122.2041397095
47.5778160095, -122.2039413452
47.5778465271, -122.2037353516
47.5778923035, -122.2034683228
47.5779533386, -122.2031631470
47.5780143738, -122.2029037476
47.5787086487, -122.2003326416
47.5789985657, -122.1992263794
47.5792655945, -122.1981964111
47.5794487000, -122.1975021362
47.5794792175, -122.1973571777
47.5795097351, -122.1972351074
47.5795326233, -122.1971130371
47.5795555115, -122.1969985962
47.5795898438, -122.1968383789
47.5796356201, -122.1966018677
47.5796928406, -122.1962432861
47.5797080994, -122.1961212158
47.5797348022, -122.1958160400
47.5797615051, -122.1954879761
47.5797615051, -122.1950912476
47.5797615051, -122.1947479248
47.5797386169, -122.1943817139
47.5797080994, -122.1940536499
47.5796661377, -122.1937561035
47.5796012878, -122.1934204102
47.5794830322, -122.1928176880
47.5792732239, -122.1918182373
47.5791854858, -122.1913833618
47.5791206360, -122.1909637451
47.5790710449, -122.1905593872
47.5790481567, -122.1902084351
47.5790405273, -122.1898269653
47.5790481567, -122.1893615723
47.5790634155, -122.1890029907
47.5791816711, -122.1875991821
47.5798034668, -122.1803054810
47.5799293518, -122.1790161133
47.5799827576, -122.1784210205
47.5801277161, -122.1766357422
47.5801506042, -122.1763229370
47.5801658630, -122.1760406494
47.5801773071, -122.1757965088
47.5801925659, -122.1755218506
47.5802307129, -122.1741943359
47.5802345276, -122.1737670898
47.5802307129, -122.1734390259
47.5802268982, -122.1733016968
47.5802230835, -122.1730651855
47.5802116394, -122.1725921631
47.5801963806, -122.1722640991
47.5801696777, -122.1715850830
47.5801467896, -122.1710052490
47.5801315308, -122.1706008911
47.5800971985, -122.1692962646
47.5800323486, -122.1684112549
47.5799827576, -122.1671600342
47.5799407959, -122.1659317017
47.5798950195, -122.1645812988
47.5798301697, -122.1632080078
47.5797691345, -122.1615371704
47.5796470642, -122.1592788696
47.5795822144, -122.1578903198
47.5794448853, -122.1549606323
47.5793113708, -122.1520004272
47.5791053772, -122.1477661133
47.5790672302, -122.1469116211
47.5790367126, -122.1460189819
47.5790176392, -122.1453781128
47.5789871216, -122.1447677612
47.5789222717, -122.1435317993
47.5788192749, -122.1410064697
47.5786819458, -122.1384582520
47.5785522461, -122.1358642578
47.5785102844, -122.1353912354
47.5784721375, -122.1350402832
47.5784263611, -122.1346511841
47.5783691406, -122.1342391968
47.5782775879, -122.1336898804
47.5781784058, -122.1332015991
47.5780143738, -122.1324844360
47.5778198242, -122.1318206787
47.5775680542, -122.1310348511
47.5772438049, -122.1301269531
47.5768928528, -122.1291046143
47.5731010437, -122.1184616089
47.5697441101, -122.1090164185
47.5688591003, -122.1065979004
47.5686035156, -122.1059036255
47.5683746338, -122.1053695679
47.5681190491, -122.1048431396
47.5677642822, -122.1041793823
47.5664634705, -122.1018905640
47.5652198792, -122.0996551514
47.5645866394, -122.0984878540
47.5624809265, -122.0946578979
47.5607032776, -122.0914916992
47.5589103699, -122.0882873535
47.5585517883, -122.0875625610
47.5583038330, -122.0870056152
47.5580215454, -122.0862884521
47.5577087402, -122.0854797363
47.5569114685, -122.0833816528
47.5529136658, -122.0730133057
47.5518569946, -122.0702819824
47.5515670776, -122.0694808960
47.5510635376, -122.0681610107
47.5510025024, -122.0679931641
47.5496253967, -122.0643768311
47.5491561890, -122.0631713867
47.5472755432, -122.0583114624
47.5466766357, -122.0567703247
47.5464363098, -122.0561523438
47.5462570190, -122.0556869507
47.5460853577, -122.0552062988
47.5459403992, -122.0547103882
47.5458412170, -122.0543746948
47.5456924438, -122.0537338257
47.5455398560, -122.0530319214
47.5454978943, -122.0527267456
47.5454368591, -122.0522994995
47.5453681946, -122.0517578125
47.5450592041, -122.0481872559
47.5450057983, -122.0476379395
47.5449485779, -122.0471343994
47.5448875427, -122.0467376709
47.5447654724, -122.0460968018
47.5446548462, -122.0455932617
47.5444869995, -122.0449676514
47.5443305969, -122.0444717407
47.5441627502, -122.0439987183
47.5439300537, -122.0434265137
47.5437316895, -122.0429916382
47.5429496765, -122.0413665771
47.5426826477, -122.0408020020
47.5419311523, -122.0392532349
47.5412864685, -122.0379180908
47.5411033630, -122.0375518799
47.5408668518, -122.0371170044
47.5407333374, -122.0368804932
47.5405998230, -122.0366668701
47.5404357910, -122.0364074707
47.5399971008, -122.0357666016
47.5395355225, -122.0351638794
47.5392761230, -122.0348434448
47.5389404297, -122.0344696045
47.5384063721, -122.0339431763
47.5380363464, -122.0336151123
47.5373725891, -122.0330352783
47.5362854004, -122.0320816040
47.5340232849, -122.0300979614
47.5336303711, -122.0297470093
47.5333480835, -122.0294265747
47.5330543518, -122.0290603638
47.5325088501, -122.0281906128
47.5322990417, -122.0277481079
47.5321578979, -122.0273895264
47.5319938660, -122.0269088745
47.5318565369, -122.0263824463
47.5318107605, -122.0261840820
47.5317344666, -122.0257949829
47.5316581726, -122.0253372192
47.5316123962, -122.0249557495
47.5315742493, -122.0244903564
47.5315551758, -122.0241012573
47.5315513611, -122.0237045288
47.5315742493, -122.0232543945
47.5316047668, -122.0228729248
47.5316390991, -122.0225830078
47.5316543579, -122.0224914551
47.5316734314, -122.0223388672
47.5316925049, -122.0222015381
47.5317573547, -122.0218734741
47.5317916870, -122.0217056274
47.5318298340, -122.0215454102
47.5318641663, -122.0214004517
47.5318984985, -122.0212631226
47.5319442749, -122.0211029053
47.5319900513, -122.0209426880
47.5320396423, -122.0207901001
47.5320892334, -122.0206451416
47.5321235657, -122.0205383301
47.5321693420, -122.0204238892
47.5322265625, -122.0202789307
47.5322952271, -122.0201034546
47.5323677063, -122.0199432373
47.5324211121, -122.0198211670
47.5324745178, -122.0197067261
47.5325813293, -122.0194854736
47.5327110291, -122.0192413330
47.5329360962, -122.0188293457
47.5338325500, -122.0171890259
47.5344924927, -122.0160217285
47.5348548889, -122.0153732300
47.5350418091, -122.0150146484
47.5354461670, -122.0142364502
47.5355873108, -122.0139389038
47.5357208252, -122.0135803223
47.5359535217, -122.0129089355
47.5360908508, -122.0124053955
47.5362396240, -122.0117874146
47.5363578796, -122.0112304688
47.5364341736, -122.0107345581
47.5364875793, -122.0102386475
47.5365180969, -122.0097579956
47.5365219116, -122.0092926025
47.5365028381, -122.0085754395
47.5364570618, -122.0080490112
47.5364227295, -122.0078125000
47.5363769531, -122.0074844360
47.5362815857, -122.0070037842
47.5361747742, -122.0065460205
47.5361633301, -122.0065002441
47.5359954834, -122.0059204102
47.5358276367, -122.0054626465
47.5353698730, -122.0043945312
47.5341377258, -122.0017089844
47.5335922241, -122.0004653931
47.5333557129, -121.9998245239
47.5329513550, -121.9986648560
47.5324897766, -121.9971466064
47.5323791504, -121.9967422485
47.5322685242, -121.9963378906
47.5319252014, -121.9949188232
47.5316543579, -121.9935607910
47.5314178467, -121.9921875000
47.5312538147, -121.9909210205
47.5311164856, -121.9895248413
47.5310401917, -121.9885635376
47.5310020447, -121.9876403809
47.5309410095, -121.9863128662
47.5307884216, -121.9831008911
47.5307807922, -121.9826736450
47.5307960510, -121.9822311401
47.5308494568, -121.9814987183
47.5309333801, -121.9808578491
47.5310668945, -121.9802246094
47.5311546326, -121.9799194336
47.5312728882, -121.9794692993
47.5314979553, -121.9788436890
47.5316352844, -121.9785232544
47.5317955017, -121.9781570435
47.5319976807, -121.9777832031
47.5323448181, -121.9772644043
47.5325393677, -121.9769821167
47.5327529907, -121.9767150879
47.5338325500, -121.9755020142
47.5341453552, -121.9751434326
47.5343360901, -121.9749069214
47.5344886780, -121.9746932983
47.5345840454, -121.9745483398
47.5347557068, -121.9742813110
47.5349617004, -121.9738998413
47.5351562500, -121.9734649658
47.5353012085, -121.9730911255
47.5354461670, -121.9726486206
47.5355682373, -121.9721984863
47.5356597900, -121.9717712402
47.5357284546, -121.9712829590
47.5357818604, -121.9707870483
47.5358085632, -121.9703369141
47.5358085632, -121.9698410034
47.5357704163, -121.9692382812
47.5357131958, -121.9687500000
47.5356254578, -121.9682388306
47.5355262756, -121.9677810669
47.5354118347, -121.9673843384
47.5346794128, -121.9651641846
47.5339508057, -121.9628982544
47.5335884094, -121.9617996216
47.5334510803, -121.9613265991
47.5333213806, -121.9608535767
47.5331764221, -121.9602355957
47.5330238342, -121.9594039917
47.5329284668, -121.9587020874
47.5328826904, -121.9582672119
47.5328636169, -121.9580612183
47.5318145752, -121.9471893311
47.5317497253, -121.9466323853
47.5316734314, -121.9461059570
47.5315818787, -121.9456329346
47.5314636230, -121.9451751709
47.5313301086, -121.9447097778
47.5311813354, -121.9442825317
47.5309791565, -121.9437789917
47.5307006836, -121.9432067871
47.5305290222, -121.9428939819
47.5302886963, -121.9425125122
47.5301170349, -121.9422760010
47.5299797058, -121.9420928955
47.5297279358, -121.9417877197
47.5294876099, -121.9415206909
47.5291709900, -121.9412231445
47.5288505554, -121.9409713745
47.5277938843, -121.9401779175
47.5271568298, -121.9396972656
47.5250625610, -121.9381179810
47.5245323181, -121.9377136230
47.5239028931, -121.9372253418
47.5236091614, -121.9370040894
47.5233192444, -121.9367446899
47.5230941772, -121.9365234375
47.5228881836, -121.9363021851
47.5227050781, -121.9360733032
47.5224761963, -121.9357528687
47.5223274231, -121.9355697632
47.5220947266, -121.9351806641
47.5218887329, -121.9347763062
47.5216712952, -121.9343185425
47.5214920044, -121.9338531494
47.5213279724, -121.9333343506
47.5206871033, -121.9310073853
47.5205268860, -121.9304733276
47.5203933716, -121.9300689697
47.5202407837, -121.9296340942
47.5200500488, -121.9291381836
47.5191154480, -121.9269180298
47.5184516907, -121.9253158569
47.5179138184, -121.9240341187
47.5172424316, -121.9224395752
47.5169525146, -121.9217987061
47.5165748596, -121.9209823608
47.5161323547, -121.9200744629
47.5156440735, -121.9191360474
47.5150909424, -121.9181213379
47.5144157410, -121.9168624878
47.5121116638, -121.9124221802
47.5117530823, -121.9117507935
47.5115165710, -121.9113311768
47.5112037659, -121.9108123779
47.5108871460, -121.9103317261
47.5105438232, -121.9098358154
47.5101585388, -121.9093170166
47.5098724365, -121.9089584351
47.5091247559, -121.9080352783
47.5083160400, -121.9070358276
47.5080108643, -121.9066238403
47.5078163147, -121.9063491821
47.5076637268, -121.9061050415
47.5074081421, -121.9056549072
47.5071563721, -121.9051666260
47.5069351196, -121.9046707153
47.5067329407, -121.9041595459
47.5065574646, -121.9036560059
47.5064163208, -121.9031906128
47.5062866211, -121.9026794434
47.5061492920, -121.9020614624
47.5060501099, -121.9014816284
47.5059738159, -121.9008483887
47.5059165955, -121.9001617432
47.5058937073, -121.8994674683
47.5058975220, -121.8988723755
47.5059242249, -121.8982315063
47.5059776306, -121.8976974487
47.5060386658, -121.8971862793
47.5062942505, -121.8956604004
47.5066642761, -121.8934402466
47.5068321228, -121.8924026489
47.5071945190, -121.8902664185
47.5073661804, -121.8893508911
47.5082359314, -121.8841705322
47.5083732605, -121.8833541870
47.5099029541, -121.8742065430
47.5100021362, -121.8735122681
47.5107841492, -121.8688507080
47.5108757019, -121.8683395386
47.5109748840, -121.8677215576
47.5110206604, -121.8673706055
47.5110664368, -121.8669509888
47.5111007690, -121.8665695190
47.5111160278, -121.8663558960
47.5111312866, -121.8661651611
47.5111579895, -121.8656616211
47.5111732483, -121.8652038574
47.5111808777, -121.8647842407
47.5111846924, -121.8644409180
47.5111808777, -121.8641052246
47.5111656189, -121.8636627197
47.5109710693, -121.8581542969
47.5109710693, -121.8577728271
47.5109825134, -121.8574066162
47.5110130310, -121.8569107056
47.5110740662, -121.8563308716
47.5111198425, -121.8560180664
47.5111656189, -121.8557510376
47.5112113953, -121.8555145264
47.5112571716, -121.8553085327
47.5113105774, -121.8550949097
47.5120849609, -121.8522186279
47.5128402710, -121.8494186401
47.5129814148, -121.8489074707
47.5142135620, -121.8443298340
47.5143280029, -121.8438491821
47.5144157410, -121.8434066772
47.5144844055, -121.8429489136
47.5145454407, -121.8424911499
47.5145874023, -121.8420104980
47.5146141052, -121.8415069580
47.5146293640, -121.8411331177
47.5146293640, -121.8406372070
47.5146179199, -121.8402023315
47.5145835876, -121.8397140503
47.5145416260, -121.8392333984
47.5144729614, -121.8387298584
47.5144004822, -121.8382949829
47.5143051147, -121.8377838135
47.5141906738, -121.8373260498
47.5140609741, -121.8368530273
47.5139465332, -121.8364715576
47.5138168335, -121.8361053467
47.5136413574, -121.8356475830
47.5134353638, -121.8351745605
47.5132408142, -121.8347854614
47.5130004883, -121.8343429565
47.5127677917, -121.8339614868
47.5125045776, -121.8335723877
47.5123176575, -121.8333129883
47.5121345520, -121.8330841064
47.5119056702, -121.8328247070
47.5097885132, -121.8304367065
47.5069732666, -121.8273162842
47.5045166016, -121.8245697021
47.5036087036, -121.8235168457
47.5025482178, -121.8222885132
47.5018692017, -121.8215026855
47.5011405945, -121.8206558228
47.5005760193, -121.8199844360
47.4988021851, -121.8177947998
47.4982604980, -121.8171386719
47.4976081848, -121.8163757324
47.4961853027, -121.8147277832
47.4959411621, -121.8144302368
47.4957160950, -121.8141326904
47.4955024719, -121.8138275146
47.4953117371, -121.8135299683
47.4951477051, -121.8132553101
47.4949455261, -121.8128814697
47.4947204590, -121.8124313354
47.4945411682, -121.8120269775
47.4943580627, -121.8115615845
47.4942016602, -121.8111190796
47.4914054871, -121.8025360107
47.4911918640, -121.8018951416
47.4910507202, -121.8015136719
47.4908409119, -121.8009948730
47.4906425476, -121.8005371094
47.4904785156, -121.8001785278
47.4903411865, -121.7998809814
47.4901885986, -121.7995910645
47.4899635315, -121.7991790771
47.4897613525, -121.7988204956
47.4893798828, -121.7982177734
47.4890594482, -121.7977294922
47.4887542725, -121.7973175049
47.4884490967, -121.7969436646
47.4882545471, -121.7967224121
47.4880142212, -121.7964401245
47.4875488281, -121.7959594727
47.4850692749, -121.7934799194
47.4839324951, -121.7923355103
47.4798126221, -121.7882080078
47.4762344360, -121.7846298218
47.4759864807, -121.7843704224
47.4756965637, -121.7840423584
47.4754714966, -121.7837524414
47.4753150940, -121.7835464478
47.4752159119, -121.7834014893
47.4750900269, -121.7832183838
47.4749298096, -121.7829589844
47.4747886658, -121.7827301025
47.4746131897, -121.7824096680
47.4744415283, -121.7820739746
47.4744338989, -121.7820510864
47.4743003845, -121.7817687988
47.4741668701, -121.7814483643
47.4740333557, -121.7811126709
47.4739112854, -121.7807693481
47.4738159180, -121.7804641724
47.4737167358, -121.7801284790
47.4735679626, -121.7795639038
47.4734916687, -121.7792205811
47.4734268188, -121.7788772583
47.4733695984, -121.7785720825
47.4733200073, -121.7782592773
47.4732475281, -121.7776641846
47.4732017517, -121.7769851685
47.4731864929, -121.7766418457
47.4731788635, -121.7763214111
47.4731864929, -121.7747879028
47.4731864929, -121.7743072510
47.4732170105, -121.7647247314
47.4732246399, -121.7587661743
47.4732398987, -121.7534866333
47.4732475281, -121.7501068115
47.4732666016, -121.7448959351
47.4732513428, -121.7437667847
47.4732246399, -121.7429428101
47.4731445312, -121.7420120239
47.4730339050, -121.7412567139
47.4728622437, -121.7404785156
47.4726028442, -121.7394790649
47.4715766907, -121.7359848022
47.4704093933, -121.7320175171
47.4699554443, -121.7306365967
47.4695014954, -121.7293472290
47.4678230286, -121.7248535156
47.4659194946, -121.7197189331
47.4655990601, -121.7188949585
47.4653091431, -121.7180862427
47.4650497437, -121.7173156738
47.4647750854, -121.7164764404
47.4645881653, -121.7158126831
47.4643211365, -121.7147598267
47.4641189575, -121.7138824463
47.4639015198, -121.7129135132
47.4636840820, -121.7118606567
47.4634933472, -121.7108306885
47.4633522034, -121.7100219727
47.4631805420, -121.7092666626
47.4629592896, -121.7085342407
47.4626808167, -121.7077865601
47.4623680115, -121.7070770264
47.4620018005, -121.7064361572
47.4615554810, -121.7057266235
47.4609756470, -121.7049942017
47.4603767395, -121.7043914795
47.4597091675, -121.7038192749
47.4591598511, -121.7034759521
47.4586181641, -121.7031936646
47.4579391479, -121.7029571533
47.4571876526, -121.7028121948
47.4565124512, -121.7026977539
47.4558334351, -121.7025909424
47.4552955627, -121.7024841309
47.4547882080, -121.7023544312
47.4542388916, -121.7021636963
47.4535865784, -121.7018814087
47.4508819580, -121.7006835938
47.4504814148, -121.7004699707
47.4498672485, -121.7000808716
47.4493217468, -121.6996765137
47.4488563538, -121.6992874146
47.4484519958, -121.6988830566
47.4478683472, -121.6982192993
47.4473876953, -121.6976165771
47.4469070435, -121.6969299316
47.4464302063, -121.6961059570
47.4460716248, -121.6954040527
47.4456634521, -121.6945037842
47.4453849792, -121.6937713623
47.4451065063, -121.6930465698
47.4447174072, -121.6920700073
47.4444694519, -121.6914749146
47.4439735413, -121.6904067993
47.4437599182, -121.6896972656
47.4435997009, -121.6890563965
47.4434547424, -121.6883010864
47.4433212280, -121.6874237061
47.4432945251, -121.6864929199
47.4433097839, -121.6857070923
47.4433670044, -121.6850204468
47.4434814453, -121.6839752197
47.4436836243, -121.6822052002
47.4437713623, -121.6813964844
47.4438285828, -121.6806869507
47.4438438416, -121.6800003052
47.4438285828, -121.6792755127
47.4437828064, -121.6785202026
47.4436759949, -121.6777114868
47.4432296753, -121.6749954224
47.4429931641, -121.6733627319
47.4429130554, -121.6726150513
47.4428558350, -121.6718292236
47.4428482056, -121.6712112427
47.4428672791, -121.6705932617
47.4429244995, -121.6698455811
47.4430160522, -121.6684646606
47.4430389404, -121.6679077148
47.4431228638, -121.6659927368
47.4431152344, -121.6648025513
47.4430656433, -121.6641616821
47.4430198669, -121.6634292603
47.4430122375, -121.6633987427
47.4429359436, -121.6627044678
47.4428443909, -121.6619720459
47.4426879883, -121.6611175537
47.4425315857, -121.6603851318
47.4422798157, -121.6594161987
47.4420204163, -121.6585845947
47.4417419434, -121.6577682495
47.4414482117, -121.6570816040
47.4411201477, -121.6563949585
47.4406967163, -121.6554946899
47.4403457642, -121.6547775269
47.4391059875, -121.6521530151
47.4371871948, -121.6482086182
47.4369964600, -121.6477279663
47.4367942810, -121.6472625732
47.4365730286, -121.6467819214
47.4357185364, -121.6450881958
47.4351387024, -121.6438827515
47.4346008301, -121.6427459717
47.4341926575, -121.6419906616
47.4337272644, -121.6411895752
47.4331092834, -121.6401901245
47.4324913025, -121.6391906738
47.4321212769, -121.6386566162
47.4317741394, -121.6381225586
47.4313545227, -121.6373672485
47.4312667847, -121.6371841431
47.4310493469, -121.6367568970
47.4309310913, -121.6365280151
47.4305381775, -121.6355972290
